Data,Kurs ?redni,Zmiana
10/04/2014,38.8,1.57
09/04/2014,38.2,0.53
08/04/2014,38,-0.94
07/04/2014,38.36,-0.88
04/04/2014,38.7,-0.51
03/04/2014,38.9,-1.52
02/04/2014,39.5,-1.99
01/04/2014,40.3,0.78
31/03/2014,39.99,2.96
28/03/2014,38.84,-0.92
27/03/2014,39.2,0.51
26/03/2014,39,0.39
25/03/2014,38.85,-0.38
24/03/2014,39,-1.12
21/03/2014,39.44,-0.95
20/03/2014,39.82,2.1
19/03/2014,39,-2.99
18/03/2014,40.2,2
17/03/2014,39.41,2.36
14/03/2014,38.5,0.39
13/03/2014,38.35,-1.67
12/03/2014,39,0
11/03/2014,39,1.96
10/03/2014,38.25,-2.1
07/03/2014,39.07,0.7
06/03/2014,38.8,-1.07
05/03/2014,39.22,-0.46
04/03/2014,39.4,2.44
03/03/2014,38.46,-3.25
28/02/2014,39.75,-6.67
27/02/2014,42.59,-0.95
26/02/2014,43,-4.44
25/02/2014,45,1.37
24/02/2014,44.39,-0.36
21/02/2014,44.55,1.69
20/02/2014,43.81,1.65
19/02/2014,43.1,0
18/02/2014,43.1,0.23
17/02/2014,43,0
14/02/2014,43,-1.13
13/02/2014,43.49,1.85
12/02/2014,42.7,-1.27
11/02/2014,43.25,-0.57
10/02/2014,43.5,-1.14
07/02/2014,44,-1.01
06/02/2014,44.45,-0.29
05/02/2014,44.58,2.37
04/02/2014,43.55,-1.02
03/02/2014,44,7.32
31/01/2014,41,2.76
30/01/2014,39.9,-1.48
29/01/2014,40.5,0
28/01/2014,40.5,2.53
27/01/2014,39.5,-2.71
24/01/2014,40.6,-1.93
23/01/2014,41.4,0.24
22/01/2014,41.3,1.72
21/01/2014,40.6,1.25
20/01/2014,40.1,-0.5
17/01/2014,40.3,-1.23
16/01/2014,40.8,-0.73
15/01/2014,41.1,-1.79
14/01/2014,41.85,-3.13
13/01/2014,43.2,-4.51
10/01/2014,45.24,0.31
09/01/2014,45.1,-3.63
08/01/2014,46.8,0.54
07/01/2014,46.55,-5
03/01/2014,49,-2
02/01/2014,50,4.84
30/12/2013,47.69,-0.65
27/12/2013,48,2.19
23/12/2013,46.97,1.29
20/12/2013,46.37,0.91
19/12/2013,45.95,-0.86
18/12/2013,46.35,1.87
17/12/2013,45.5,0
16/12/2013,45.5,-1.94
13/12/2013,46.4,2.2
12/12/2013,45.4,2.02
11/12/2013,44.5,-2.2
10/12/2013,45.5,-0.76
09/12/2013,45.85,-2.34
06/12/2013,46.95,-4.18
05/12/2013,49,-2
04/12/2013,50,0
03/12/2013,50,0.34
02/12/2013,49.83,-0.89
29/11/2013,50.28,0.46
28/11/2013,50.05,-2.44
27/11/2013,51.3,-0.87
26/11/2013,51.75,-0.48
25/11/2013,52,0.21
22/11/2013,51.89,-3.01
21/11/2013,53.5,-1.83
20/11/2013,54.5,-0.73
19/11/2013,54.9,0.77
18/11/2013,54.48,3.75
15/11/2013,52.51,5.02
14/11/2013,50,1.71
13/11/2013,49.16,2.67
12/11/2013,47.88,5.23
08/11/2013,45.5,-2.96
07/11/2013,46.89,0.75
06/11/2013,46.54,0.3
05/11/2013,46.4,-1.99
04/11/2013,47.34,-0.02
31/10/2013,47.35,-3.37
30/10/2013,49,0.25
29/10/2013,48.88,-0.45
28/10/2013,49.1,-2.39
25/10/2013,50.3,0.36
24/10/2013,50.12,0.24
23/10/2013,50,-0.62
22/10/2013,50.31,0.62
21/10/2013,50,2.46
18/10/2013,48.8,1.54
